ATE,ASE,AOE,num_pts
0.4111176489978252,0.25001297012004464,0.3408424901962279,163
0.04387335166746495,0.2377816649509059,0.0761734724044798,304
0.03003847430284812,0.19666920817059097,0.4447547531127931,37
0.05766542693084222,0.14147825371581157,0.14488243579864513,33
0.6421955188190236,0.17245488925256292,0.28393344879150373,223
0.049789755449031005,0.26139131799844717,0.09594707965850802,105
0.9045920520903947,0.2933751701577757,0.37768497467041007,11
0.06605039172473585,0.506871383549312,0.36272537231445323,67
0.020387564965139108,0.09735394488407811,0.19320743560790987,110
0.11325475375579096,0.4266830216583042,0.42252777576446565,57
0.04129924595581346,0.06328422098271524,0.01656413555145253,426
0.0309429339999738,0.051163526021540395,0.0063961601257322975,199
0.12183709167878914,0.048511551465827196,0.12380120754241952,371
0.09344390281074692,0.1199138084944994,0.6250163459777833,172
0.0845813179057748,0.16178671434658198,0.06702263832092292,264
0.021800610747466254,0.006207952409366446,0.4279179191589355,377
0.013657483066207817,0.297943907395549,0.11101766586303707,128
0.09575253435956534,0.14529713927009102,2.5259153604507443,199
1.4555784102829672,0.2580850053780931,0.567899031639099,88
0.08868272552320498,0.18139935718176214,0.1340178537368777,281
0.3126687862475253,0.4563891121853886,0.14155706882476782,42
0.1250068481025408,0.12017851093949017,0.06896141529083266,65
0.0394415670686627,0.45475539898084116,0.17433839321136446,18
0.09646444422394389,0.1755154922716018,0.194118733406067,330
0.05079154082012157,0.026882985648575608,2.8521711111068724,282
0.07612834769038046,0.13088022226733198,0.16610774993896493,158
0.01985465294368857,0.038372568904192605,3.104967246055603,405
0.016038687579045675,0.09658506972958836,0.09920791625976566,628
0.06811871604158487,0.2118795300530527,0.22039392471313501,49
0.12563035949312903,0.11188052602050236,2.8081027809726162,34
0.07634790143059848,0.03464620391561857,0.3220004272460937,203
0.33545400264784736,0.05332787441756237,0.06616178512573256,293
0.4474368287945287,0.3589742487544838,2.417661023139954,62
0.518974877414751,0.19957439664197918,1.994589268361227,101
0.06241050601554589,0.41624296326154064,0.888386859893799,34
0.07746730167877669,0.20413121053688044,0.13443165302276583,93
0.03987266858381496,0.017110722097870457,3.1280429426776326,712
0.07717938358633712,0.2214312032362128,0.15598476886749246,151
0.05743736973323641,0.20381519129062653,0.054374709129333176,464
1.0321216019707797,0.3631937129187002,2.8595717573165893,44
1.5462657127109805,0.15063041566248958,1.6234466218948365,636
0.7815866810223053,0.12364177983983504,2.2329068040847777,27
0.0525899120052222,0.0763599969970965,0.121119933128357,119
0.018150229201955366,0.04918929153977303,0.14634078502655035,596
0.03218833907328816,0.1303182916279746,0.13321920871734605,652
0.03984439813939553,0.022160564395793947,0.11035942554473888,573
0.08879289828354152,0.05913630355977684,0.11258977890014643,160
0.05312075598130012,0.13497352304326526,0.19176742553710957,132
0.07526279760507046,0.4520841690379701,0.22261321703066095,99
0.07696621630819454,0.21002644960262573,0.4939230346679686,83
0.5174202858912994,0.4898462982008739,0.1301682472229002,31
0.07428865506503816,0.08911068198065208,0.08072017351259397,331
0.031485959025212285,0.07256520291703972,0.39536732196807867,481
0.020270983978695107,0.08912485595077324,0.12355898380279573,479
0.04466708172016611,0.03376798893967092,3.0328162113772787,236
0.006019788109896343,0.23958931872081857,0.19954815387725855,293
